ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-mang1398-1-nineteen-1	numerals-mang1398-1	Chan2019	nineteen	19	dɔ̀ɡɨ̀-dé-jī̄-nàɲ-kárē	dogidejinankare		FALSE	10+{LIG}10-{LIG}1		
numerals-mang1398-1-twenty-1	numerals-mang1398-1	Chan2019	twenty	20	kɔ̄r-jōó	korjoo		FALSE	10’·2		
numerals-mang1398-1-twentyone-1	numerals-mang1398-1	Chan2019	twentyone	21	kɔ̄r-jōó-ɡɨ̀dé-kárē	korjoogidekare		FALSE	(10’·2)+{LIG}1		
numerals-mang1398-1-twentytwo-1	numerals-mang1398-1	Chan2019	twentytwo	22	kɔ̄r-jōó-ɡɨ̀dé-jōó	korjoogidejoo		FALSE	(10’·2)+{LIG}2		
numerals-mang1398-1-twentythree-1	numerals-mang1398-1	Chan2019	twentythree	23	kɔ̄r-jōó-ɡɨ̀dé-mɨ̀tə́	korjoogidemita		FALSE	(10’·2)+{LIG}3		
numerals-mang1398-1-twentyfour-1	numerals-mang1398-1	Chan2019	twentyfour	24	kɔ̄r-jōó-ɡɨ̀dé-sɔ́	korjoogideso		FALSE	(10’·2)+{LIG}4		
numerals-mang1398-1-twentyfive-1	numerals-mang1398-1	Chan2019	twentyfive	25	kɔ̄r-jōó-ɡɨ̀dé-mí	korjoogidemi		FALSE	(10’·2)+{LIG}5		
numerals-mang1398-1-twentysix-1	numerals-mang1398-1	Chan2019	twentysix	26	kɔ̄r-jōó-ɡɨ̀dé-mèhẽ́	korjoogidemehe		FALSE	(10’·2)+{LIG}6		
numerals-mang1398-1-twentyseven-1	numerals-mang1398-1	Chan2019	twentyseven	27	kɔ̄r-jōó-ɡɨ̀dé-sīrí	korjoogidesiri		FALSE	(10’·2)+{LIG}7		
numerals-mang1398-1-twentyeight-1	numerals-mang1398-1	Chan2019	twentyeight	28	kɔ̄r-jōó-ɡɨ̀dé-jī̄-nàɲ-jōó	korjoogidejinanjoo		FALSE	(10’·2)+{LIG}10-{LIG}2		
numerals-mang1398-1-twentynine-1	numerals-mang1398-1	Chan2019	twentynine	29	kɔ̄r-jōó-ɡɨ̀dé-jī̄-nàɲ-kárē	korjoogidejinankare		FALSE	(10’·2)+{LIG}10-{LIG}1		
numerals-mang1398-1-thirty-1	numerals-mang1398-1	Chan2019	thirty	30	kɔ̄r-mɨ̀tə́	kormita		FALSE	10·3		
numerals-mang1398-1-forty-1	numerals-mang1398-1	Chan2019	forty	40	kɔ̄r-sɔ́	korso		FALSE	10·4		
numerals-mang1398-1-fifty-1	numerals-mang1398-1	Chan2019	fifty	50	kɔ̄r-mí	kormi		FALSE	10·5		
numerals-mang1398-1-sixty-1	numerals-mang1398-1	Chan2019	sixty	60	kɔ̄r-mèhẽ́	kormehe		FALSE	10·6		
numerals-mang1398-1-seventy-1	numerals-mang1398-1	Chan2019	seventy	70	kɔ̄r-sīrí	korsiri		FALSE	10·7		
numerals-mang1398-1-eighty-1	numerals-mang1398-1	Chan2019	eighty	80	kɔ̄r-jī̄-nàɲ-jōó	korjinanjoo		FALSE	10·(10-{LIG}2)		
numerals-mang1398-1-ninety-1	numerals-mang1398-1	Chan2019	ninety	90	kɔ̄r-jī̄-jī̄-nàɲ-kárē	korjijinankare		FALSE	10·(10-{LIG}1)		
numerals-mang1398-1-hundred-1	numerals-mang1398-1	Chan2019	hundred	100	ɓú	bu		FALSE	100		
numerals-mang1398-1-twohundred-1	numerals-mang1398-1	Chan2019	twohundred	200	ɓú-jōó	bujoo		FALSE	100·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-mbay1241-1-one-1	numerals-mbay1241-1	Chan2019	one	1	kə́rā	kara		FALSE	1		
numerals-mbay1241-1-two-1	numerals-mbay1241-1	Chan2019	two	2	jōó	joo		FALSE	2		
numerals-mbay1241-1-three-1	numerals-mbay1241-1	Chan2019	three	3	mə̀tá	mata		FALSE	3		
numerals-mbay1241-1-four-1	numerals-mbay1241-1	Chan2019	four	4	sɔ̄ɔ́	soo		FALSE	4		
numerals-mbay1241-1-five-1	numerals-mbay1241-1	Chan2019	five	5	mḭ̄́ḭ	mii		FALSE	5		
numerals-mbay1241-1-six-1	numerals-mbay1241-1	Chan2019	six	6	kə́-bɔ̀y-dètə́	kaboydeta		FALSE	6	check: composite six, insufficient data to determine constituents	
numerals-mbay1241-1-seven-1	numerals-mbay1241-1	Chan2019	seven	7	tènə̀-mə̀tá	tenamata	( 5 + 1 )	FALSE	4'+3		
numerals-mbay1241-1-eight-1	numerals-mbay1241-1	Chan2019	eight	8	jī-jōó	jijoo	( 10 - 2 )	FALSE	10—2		
numerals-mbay1241-1-nine-1	numerals-mbay1241-1	Chan2019	nine	9	jī-kə́rā	jikara	( 10 - 1 )	FALSE	10—1		
numerals-mbay1241-1-ten-1	numerals-mbay1241-1	Chan2019	ten	10	kə̀lá	kala		FALSE	10		
numerals-mbay1241-1-eleven-1	numerals-mbay1241-1	Chan2019	eleven	11	kə̀lá-ɡìdə̀-kə̀-kə́rā	kalagidakakara		FALSE	10'+{LIG}1		
numerals-mbay1241-1-twelve-1	numerals-mbay1241-1	Chan2019	twelve	12	kə̀lá-ɡìdə̀-kə̀-jōó	kalagidakajoo		FALSE	10'+{LIG}2		
numerals-mbay1241-1-thirteen-1	numerals-mbay1241-1	Chan2019	thirteen	13	kə̀lá-ɡìdə̀-kə̀-mə̀tá	kalagidakamata		FALSE	10'+{LIG}3		
numerals-mbay1241-1-fourteen-1	numerals-mbay1241-1	Chan2019	fourteen	14	kə̀lá-ɡìdə̀-kə̀-sɔ̄ɔ́	kalagidakasoo		FALSE	10'+{LIG}4		
numerals-mbay1241-1-fifteen-1	numerals-mbay1241-1	Chan2019	fifteen	15	kə̀lá-ɡìdə̀-kə̀-mḭ̄́ḭ	kalagidakamii		FALSE	10'+{LIG}5		
numerals-mbay1241-1-sixteen-1	numerals-mbay1241-1	Chan2019	sixteen	16	kə̀lá-ɡìdə̀-kə̀-kə́-bɔ̀y-dètə́	kalagidakakaboydeta		FALSE	10'+{LIG}6{?}		
numerals-mbay1241-1-seventeen-1	numerals-mbay1241-1	Chan2019	seventeen	17	kə̀lá-ɡìdə̀-kə̀-tènə̀-mə̀tá	kalagidakatenamata		FALSE	10'+{LIG}4'+3		
numerals-mbay1241-1-eighteen-1	numerals-mbay1241-1	Chan2019	eighteen	18	kə̀lá-ɡìdə̀-kə̀-jī-jōó	kalagidakajijoo		FALSE	10'+{LIG}10-2		
numerals-mbay1241-1-nineteen-1	numerals-mbay1241-1	Chan2019	nineteen	19	kə̀lá-ɡìdə̀-kə̀-jī-kə́rā	kalagidakajikara		FALSE	10'+{LIG}10-1		
numerals-mbay1241-1-twenty-1	numerals-mbay1241-1	Chan2019	twenty	20	dɔ̀-jōó	dojoo		FALSE	10”·2		
numerals-mbay1241-1-twentyone-1	numerals-mbay1241-1	Chan2019	twentyone	21	dɔ̀-jōó-ɡìdə̀-kə̀-kə́rā	dojoogidakakara		FALSE	(10”·2)+1		
numerals-mbay1241-1-twentytwo-1	numerals-mbay1241-1	Chan2019	twentytwo	22	dɔ̀-jōó-ɡìdə̀-kə̀-jōó	dojoogidakajoo		FALSE	(10”·2)+2		
numerals-mbay1241-1-twentythree-1	numerals-mbay1241-1	Chan2019	twentythree	23	dɔ̀-jōó-ɡìdə̀-kə̀-mə̀tá	dojoogidakamata		FALSE	(10”·2)+3		
numerals-mbay1241-1-twentyfour-1	numerals-mbay1241-1	Chan2019	twentyfour	24	dɔ̀-jōó-ɡìdə̀-kə̀-sɔ̄ɔ́	dojoogidakasoo		FALSE	(10”·2)+4		
numerals-mbay1241-1-twentyfive-1	numerals-mbay1241-1	Chan2019	twentyfive	25	dɔ̀-jōó-ɡìdə̀-kə̀-mḭ̄́ḭ	dojoogidakamii		FALSE	(10”·2)+5		
numerals-mbay1241-1-twentysix-1	numerals-mbay1241-1	Chan2019	twentysix	26	dɔ̀-jōó-ɡìdə̀-kə̀-kə́-bɔ̀y-dètə́	dojoogidakakaboydeta		FALSE	(10”·2)+6{?}		
numerals-mbay1241-1-twentyseven-1	numerals-mbay1241-1	Chan2019	twentyseven	27	dɔ̀-jōó-ɡìdə̀-kə̀-tènə̀-mə̀tá	dojoogidakatenamata		FALSE	(10”·2)+4'+3		
numerals-mbay1241-1-twentyeight-1	numerals-mbay1241-1	Chan2019	twentyeight	28	dɔ̀-jōó-ɡìdə̀-kə̀-jī-jōó	dojoogidakajijoo		FALSE	(10”·2)+10-2		
numerals-mbay1241-1-twentynine-1	numerals-mbay1241-1	Chan2019	twentynine	29	dɔ̀-jōó-ɡìdə̀-kə̀-jī-kə́rā	dojoogidakajikara		FALSE	(10”·2)+10-1		
numerals-mbay1241-1-thirty-1	numerals-mbay1241-1	Chan2019	thirty	30	dɔ̀-mə̀tá	domata		FALSE	10"·3		
numerals-mbay1241-1-forty-1	numerals-mbay1241-1	Chan2019	forty	40	dɔ̀-sɔ̄ɔ́	dosoo		FALSE	10"·4		
numerals-mbay1241-1-fifty-1	numerals-mbay1241-1	Chan2019	fifty	50	dɔ̀-mḭ̄́ḭ	domii		FALSE	10"·5		
numerals-mbay1241-1-sixty-1	numerals-mbay1241-1	Chan2019	sixty	60	dɔ̀-kə́-bɔ̀y-dètə́	dokaboydeta		FALSE	10"·6		
numerals-mbay1241-1-seventy-1	numerals-mbay1241-1	Chan2019	seventy	70	dɔ̀-tènə̀-mə̀tá	dotenamata		FALSE	10"·(4’+3)		
numerals-mbay1241-1-eighty-1	numerals-mbay1241-1	Chan2019	eighty	80	dɔ̀-jī-jōó	dojijoo		FALSE	10"·(10-2)		
numerals-mbay1241-1-ninety-1	numerals-mbay1241-1	Chan2019	ninety	90	dɔ̀-jī-kə́rā	dojikara		FALSE	10"·(10-1)		
numerals-mbay1241-1-hundred-1	numerals-mbay1241-1	Chan2019	hundred	100	ɓúu	buu		FALSE	100		
numerals-mbay1241-1-twohundred-1	numerals-mbay1241-1	Chan2019	twohundred	200	ɓúu jōó	buujoo		FALSE	100·2		
numerals-mbay1241-1-thousand-1	numerals-mbay1241-1	Chan2019	thousand	1000	dūbə́	duba		FALSE	1000		
numerals-mbay1241-1-twothousand-1	numerals-mbay1241-1	Chan2019	twothousand	2000	dūbə́-djōó	dubadjoo		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-moru1253-1-one-1	numerals-moru1253-1	Chan2019	one	1	àlʊ̄	alu		FALSE	1		
numerals-moru1253-1-two-1	numerals-moru1253-1	Chan2019	two	2	rì	ri		FALSE	2		
numerals-moru1253-1-three-1	numerals-moru1253-1	Chan2019	three	3	nā	na		FALSE	3		
numerals-moru1253-1-four-1	numerals-moru1253-1	Chan2019	four	4	sū	su		FALSE	4		
numerals-moru1253-1-five-1	numerals-moru1253-1	Chan2019	five	5	nd͡ʒī	ndzi		FALSE	5		
numerals-moru1253-1-six-1	numerals-moru1253-1	Chan2019	six	6	nd͡ʒī drì àlʊ̄	ndzidrialu	( 5+ 1 )	FALSE	5+{LIG}1		
numerals-moru1253-1-seven-1	numerals-moru1253-1	Chan2019	seven	7	nd͡ʒī drì rì	ndzidriri	( 5+ 2 )	FALSE	5+{LIG}2		
numerals-moru1253-1-eight-1	numerals-moru1253-1	Chan2019	eight	8	nd͡ʒī drì nā	ndzidrina	( 5+ 3 )	FALSE	5+{LIG}3		
numerals-moru1253-1-nine-1	numerals-moru1253-1	Chan2019	nine	9	nd͡ʒī drì sū	ndzidrisu	( 5+ 4 )	FALSE	5+{LIG}4		
numerals-moru1253-1-ten-1	numerals-moru1253-1	Chan2019	ten	10	ɓùtè	bute		FALSE	10		
numerals-moru1253-1-eleven-1	numerals-moru1253-1	Chan2019	eleven	11	ɓùtè pá ŋɡā àlʊ̄	butepanggaalu		FALSE	10+{LIG}1		
numerals-moru1253-1-twelve-1	numerals-moru1253-1	Chan2019	twelve	12	ɓùtè pá ŋɡā rì	butepanggari		FALSE	10+{LIG}2		
numerals-moru1253-1-thirteen-1	numerals-moru1253-1	Chan2019	thirteen	13	ɓùtè pá ŋɡā nā	butepanggana		FALSE	10+{LIG}3		
numerals-moru1253-1-fourteen-1	numerals-moru1253-1	Chan2019	fourteen	14	ɓùtè pá ŋɡā sū	butepanggasu		FALSE	10+{LIG}4		
numerals-moru1253-1-fifteen-1	numerals-moru1253-1	Chan2019	fifteen	15	ɓùtè pá ŋɡā nd͡ʒī	butepanggandzi		FALSE	10+{LIG}5		
numerals-moru1253-1-sixteen-1	numerals-moru1253-1	Chan2019	sixteen	16	ɓùtè pá ŋɡā nd͡ʒī drì àlʊ̄	butepanggandzidrialu		FALSE	10+{LIG}5+{LIG}1		
numerals-moru1253-1-seventeen-1	numerals-moru1253-1	Chan2019	seventeen	17	ɓùtè pá ŋɡā nd͡ʒī drì rì	butepanggandzidriri		FALSE	10+{LIG}5+{LIG}2		
numerals-moru1253-1-eighteen-1	numerals-moru1253-1	Chan2019	eighteen	18	ɓùtè pá ŋɡā nd͡ʒī drì nā	butepanggandzidrina		FALSE	10+{LIG}5+{LIG}3		
numerals-moru1253-1-nineteen-1	numerals-moru1253-1	Chan2019	nineteen	19	ɓùtè pá ŋɡā nd͡ʒī drì sū	butepanggandzidrisu		FALSE	10+{LIG}5+{LIG}4		
numerals-moru1253-1-twenty-1	numerals-moru1253-1	Chan2019	twenty	20	ɓùtè rì	buteri		FALSE	10·2		
numerals-moru1253-1-twentyone-1	numerals-moru1253-1	Chan2019	twentyone	21	ɓùtè ri pá ŋɡā àlʊ̄	buteripanggaalu		FALSE	(10·2)+{LIG}1		
numerals-moru1253-1-twentytwo-1	numerals-moru1253-1	Chan2019	twentytwo	22	ɓùtè ri pá ŋɡā rì	buteripanggari		FALSE	(10·2)+{LIG}2		
numerals-moru1253-1-twentythree-1	numerals-moru1253-1	Chan2019	twentythree	23	ɓùtè ri pá ŋɡā nā	buteripanggana		FALSE	(10·2)+{LIG}3		
numerals-moru1253-1-twentyfour-1	numerals-moru1253-1	Chan2019	twentyfour	24	ɓùtè ri pá ŋɡā sū	buteripanggasu		FALSE	(10·2)+{LIG}4		
numerals-moru1253-1-twentyfive-1	numerals-moru1253-1	Chan2019	twentyfive	25	ɓùtè ri pá ŋɡā nd͡ʒī	buteripanggandzi		FALSE	(10·2)+{LIG}5		
numerals-moru1253-1-twentysix-1	numerals-moru1253-1	Chan2019	twentysix	26	ɓùtè ri pá ŋɡā nd͡ʒī drì àlʊ̄	buteripanggandzidrialu		FALSE	(10·2)+{LIG}5+{LIG}1		
numerals-moru1253-1-twentyseven-1	numerals-moru1253-1	Chan2019	twentyseven	27	ɓùtè ri pá ŋɡā nd͡ʒī drì rì	buteripanggandzidriri		FALSE	(10·2)+{LIG}5+{LIG}2		
numerals-moru1253-1-twentyeight-1	numerals-moru1253-1	Chan2019	twentyeight	28	ɓùtè ri pá ŋɡā nd͡ʒī drì nā	buteripanggandzidrina		FALSE	(10·2)+{LIG}5+{LIG}3		
numerals-moru1253-1-twentynine-1	numerals-moru1253-1	Chan2019	twentynine	29	ɓùtè ri pá ŋɡā nd͡ʒī drì sū	buteripanggandzidrisu		FALSE	(10·2)+{LIG}5+{LIG}4		
numerals-moru1253-1-thirty-1	numerals-moru1253-1	Chan2019	thirty	30	ɓùtè nā	butena		FALSE	10·3		
numerals-moru1253-1-forty-1	numerals-moru1253-1	Chan2019	forty	40	ɓùtè sū	butesu		FALSE	10·4		
numerals-moru1253-1-fifty-1	numerals-moru1253-1	Chan2019	fifty	50	ɓùtè nd͡ʒī	butendzi		FALSE	10·5		
numerals-moru1253-1-sixty-1	numerals-moru1253-1	Chan2019	sixty	60	ɓùtè nd͡ʒī drì àlʊ̄	butendzidrialu		FALSE	10·(5+1)		
numerals-moru1253-1-seventy-1	numerals-moru1253-1	Chan2019	seventy	70	ɓùtè nd͡ʒī drì rì	butendzidriri		FALSE	10·(5+2)		
numerals-moru1253-1-eighty-1	numerals-moru1253-1	Chan2019	eighty	80	ɓùtè nd͡ʒī drì nā	butendzidrina		FALSE	10·(5+3)		
numerals-moru1253-1-ninety-1	numerals-moru1253-1	Chan2019	ninety	90	ɓùtè nd͡ʒī drì sū	butendzidrisu		FALSE	10·(5+4)		
numerals-moru1253-1-hundred-1	numerals-moru1253-1	Chan2019	hundred	100	kámá àlʊ̄	kamaalu	(kámá < Bangala)	TRUE	100·1		
numerals-moru1253-1-twohundred-1	numerals-moru1253-1	Chan2019	twohundred	200	míà rì	miari		FALSE	100·2		
numerals-moru1253-1-thousand-1	numerals-moru1253-1	Chan2019	thousand	1000	kútú àlʊ̄	kutualu	(kútú < Bangala)	TRUE	1000·1		
numerals-moru1253-1-twothousand-1	numerals-moru1253-1	Chan2019	twothousand	2000	kútú rì	kuturi		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-mvub1239-1-one-1	numerals-mvub1239-1	Chan2019	one	1	eɗì	edi		FALSE	1		
numerals-mvub1239-1-two-1	numerals-mvub1239-1	Chan2019	two	2	àkpe	akpe		FALSE	2		
numerals-mvub1239-1-three-1	numerals-mvub1239-1	Chan2019	three	3	ɛ̀tsɪrà	etsira		FALSE	3		
numerals-mvub1239-1-four-1	numerals-mvub1239-1	Chan2019	four	4	ɛ̀tsɪrɔ̀	etsiro		FALSE	4		
numerals-mvub1239-1-five-1	numerals-mvub1239-1	Chan2019	five	5	ɛ̀tsɪᵐbú	etsimbu		FALSE	5		
numerals-mvub1239-1-six-1	numerals-mvub1239-1	Chan2019	six	6	màⁿzà	manza		FALSE	6		
numerals-mvub1239-1-seven-1	numerals-mvub1239-1	Chan2019	seven	7	làlòɗu	lalodu		FALSE	7		
numerals-mvub1239-1-eight-1	numerals-mvub1239-1	Chan2019	eight	8	làlɔ̀	lalo		FALSE	8		
numerals-mvub1239-1-nine-1	numerals-mvub1239-1	Chan2019	nine	9	àᵐbʊ̀tsɪhʊwa	ambutsihuwa		FALSE	10-1’		
numerals-mvub1239-1-ten-1	numerals-mvub1239-1	Chan2019	ten	10	àᵐʊ̀tsí	amutsi		FALSE	10		
numerals-mvub1239-1-eleven-1	numerals-mvub1239-1	Chan2019	eleven	11	àᵐʊ̀tsí ìkí eɗì	amutsiikiedi		FALSE	10+{LIG}1		
numerals-mvub1239-1-twelve-1	numerals-mvub1239-1	Chan2019	twelve	12	àᵐʊ̀tsí ìkí àkpe	amutsiikiakpe		FALSE	10+{LIG}2		
numerals-mvub1239-1-thirteen-1	numerals-mvub1239-1	Chan2019	thirteen	13	àᵐʊ̀tsí ìkí ɛ̀tsɪrà	amutsiikietsira		FALSE	10+{LIG}3		
numerals-mvub1239-1-fourteen-1	numerals-mvub1239-1	Chan2019	fourteen	14	àᵐʊ̀tsí ìkí ɛ̀tsɪrɔ̀	amutsiikietsiro		FALSE	10+{LIG}4		
numerals-mvub1239-1-fifteen-1	numerals-mvub1239-1	Chan2019	fifteen	15	àᵐʊ̀tsí ìkí ɛ̀tsɪᵐbú	amutsiikietsimbu		FALSE	10+{LIG}5		
numerals-mvub1239-1-sixteen-1	numerals-mvub1239-1	Chan2019	sixteen	16	àᵐʊ̀tsí ìkí màⁿzà	amutsiikimanza		FALSE	10+{LIG}6		
numerals-mvub1239-1-seventeen-1	numerals-mvub1239-1	Chan2019	seventeen	17	àᵐʊ̀tsí ìkí làlòɗu	amutsiikilalodu		FALSE	10+{LIG}7		
numerals-mvub1239-1-eighteen-1	numerals-mvub1239-1	Chan2019	eighteen	18	àᵐʊ̀tsí ìkí làlɔ̀	amutsiikilalo		FALSE	10+{LIG}8		
numerals-mvub1239-1-nineteen-1	numerals-mvub1239-1	Chan2019	nineteen	19	àᵐʊ̀tsí ìkí àᵐbʊ̀tsɪhʊwa	amutsiikiambutsihuwa		FALSE	10+{LIG}10-1’		
numerals-mvub1239-1-twenty-1	numerals-mvub1239-1	Chan2019	twenty	20	ɓuwa	buwa		FALSE	20		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-naba1253-1-one-1	numerals-naba1253-1	Chan2019	one	1	fèné	fene		FALSE	1		
numerals-naba1253-1-one-2	numerals-naba1253-1	Chan2019	one	1	pènè	pene		FALSE	1		
numerals-naba1253-1-two-1	numerals-naba1253-1	Chan2019	two	2	rìyó	riyo		FALSE	2		
numerals-naba1253-1-three-1	numerals-naba1253-1	Chan2019	three	3	mɔ̀tɔ́	moto		FALSE	3		
numerals-naba1253-1-three-2	numerals-naba1253-1	Chan2019	three	3	mátà	mata		FALSE	3		
numerals-naba1253-1-four-1	numerals-naba1253-1	Chan2019	four	4	sɔ́	so		FALSE	4		
numerals-naba1253-1-five-1	numerals-naba1253-1	Chan2019	five	5	móy	moy		FALSE	5		
numerals-naba1253-1-six-1	numerals-naba1253-1	Chan2019	six	6	míʃà	misa		FALSE	6		
numerals-naba1253-1-six-2	numerals-naba1253-1	Chan2019	six	6	máʃà	masa		FALSE	6		
numerals-naba1253-1-seven-1	numerals-naba1253-1	Chan2019	seven	7	sī̄lí	sili		FALSE	7		
numerals-naba1253-1-eight-1	numerals-naba1253-1	Chan2019	eight	8	rātá	rata		FALSE	8	5’+3	
numerals-naba1253-1-nine-1	numerals-naba1253-1	Chan2019	nine	9	rɔ̄fó	rofo		FALSE	9	5’+4	
numerals-naba1253-1-ten-1	numerals-naba1253-1	Chan2019	ten	10	sí	si		FALSE	10		
numerals-naba1253-1-eleven-1	numerals-naba1253-1	Chan2019	eleven	11	sí kàr fèné	sikarfene		FALSE	10+{LIG}1		
numerals-naba1253-1-twelve-1	numerals-naba1253-1	Chan2019	twelve	12	sí kàr rìyó	sikarriyo		FALSE	10+{LIG}2		
numerals-naba1253-1-thirteen-1	numerals-naba1253-1	Chan2019	thirteen	13	sí kàr mɔ̀tɔ́	sikarmoto		FALSE	10+{LIG}3		
numerals-naba1253-1-fourteen-1	numerals-naba1253-1	Chan2019	fourteen	14	sí kàr sɔ́	sikarso		FALSE	10+{LIG}4		
numerals-naba1253-1-fifteen-1	numerals-naba1253-1	Chan2019	fifteen	15	sí kàr móy	sikarmoy		FALSE	10+{LIG}5		
numerals-naba1253-1-sixteen-1	numerals-naba1253-1	Chan2019	sixteen	16	sí kàr míʃà	sikarmisa		FALSE	10+{LIG}6		
numerals-naba1253-1-seventeen-1	numerals-naba1253-1	Chan2019	seventeen	17	sí kàr sī̄lí	sikarsili		FALSE	10+{LIG}7		
numerals-naba1253-1-eighteen-1	numerals-naba1253-1	Chan2019	eighteen	18	sí kàr rātá	sikarrata		FALSE	10+{LIG}8		
numerals-naba1253-1-nineteen-1	numerals-naba1253-1	Chan2019	nineteen	19	sí kàr rɔ̄fó	sikarrofo		FALSE	10+{LIG}9		
numerals-naba1253-1-twenty-1	numerals-naba1253-1	Chan2019	twenty	20	sí rìyó	siriyo		FALSE	10·2		
numerals-naba1253-1-twentyone-1	numerals-naba1253-1	Chan2019	twentyone	21	sí rìyó kàr fèné	siriyokarfene		FALSE	(10·2)+{LIG}1		
numerals-naba1253-1-twentytwo-1	numerals-naba1253-1	Chan2019	twentytwo	22	sí rìyó kàr rìyó	siriyokarriyo		FALSE	(10·2)+{LIG}2		
numerals-naba1253-1-twentythree-1	numerals-naba1253-1	Chan2019	twentythree	23	sí rìyó kàr mɔ̀tɔ́	siriyokarmoto		FALSE	(10·2)+{LIG}3		
numerals-naba1253-1-twentyfour-1	numerals-naba1253-1	Chan2019	twentyfour	24	sí rìyó kàr sɔ́	siriyokarso		FALSE	(10·2)+{LIG}4		
numerals-naba1253-1-twentyfive-1	numerals-naba1253-1	Chan2019	twentyfive	25	sí rìyó kàr móy	siriyokarmoy		FALSE	(10·2)+{LIG}5		
numerals-naba1253-1-twentysix-1	numerals-naba1253-1	Chan2019	twentysix	26	sí rìyó kàr míʃà	siriyokarmisa		FALSE	(10·2)+{LIG}6		
numerals-naba1253-1-twentyseven-1	numerals-naba1253-1	Chan2019	twentyseven	27	sí rìyó kàr sī̄lí	siriyokarsili		FALSE	(10·2)+{LIG}7		
numerals-naba1253-1-twentyeight-1	numerals-naba1253-1	Chan2019	twentyeight	28	sí rìyó kàr rātá	siriyokarrata		FALSE	(10·2)+{LIG}8		
numerals-naba1253-1-twentynine-1	numerals-naba1253-1	Chan2019	twentynine	29	sí rìyó kàr rɔ̄fó	siriyokarrofo		FALSE	(10·2)+{LIG}9		
numerals-naba1253-1-thirty-1	numerals-naba1253-1	Chan2019	thirty	30	sí mɔ̀tɔ́	simoto		FALSE	10·3		
numerals-naba1253-1-forty-1	numerals-naba1253-1	Chan2019	forty	40	sí sɔ́	siso		FALSE	10·4		
numerals-naba1253-1-fifty-1	numerals-naba1253-1	Chan2019	fifty	50	sí móy	simoy		FALSE	10·5		
numerals-naba1253-1-sixty-1	numerals-naba1253-1	Chan2019	sixty	60	sí míʃà	simisa		FALSE	10·6		
numerals-naba1253-1-seventy-1	numerals-naba1253-1	Chan2019	seventy	70	sí sī̄lí	sisili		FALSE	10·7		
numerals-naba1253-1-eighty-1	numerals-naba1253-1	Chan2019	eighty	80	sí rātá	sirata		FALSE	10·8		
numerals-naba1253-1-ninety-1	numerals-naba1253-1	Chan2019	ninety	90	sí rɔ̄fó	sirofo		FALSE	10·9		
numerals-naba1253-1-hundred-1	numerals-naba1253-1	Chan2019	hundred	100	kīrú	kiru		FALSE	100		
numerals-naba1253-1-hundred-2	numerals-naba1253-1	Chan2019	hundred	100	kūrú	kuru		FALSE	100		
numerals-naba1253-1-twohundred-1	numerals-naba1253-1	Chan2019	twohundred	200	àrū rìyó	aruriyo		FALSE	100'·2		
numerals-naba1253-1-twohundred-2	numerals-naba1253-1	Chan2019	twohundred	200	àrū rìyó	aruriyo		FALSE	100'·2		
numerals-naba1253-1-thousand-1	numerals-naba1253-1	Chan2019	thousand	1000	álif	alif		FALSE	100		
numerals-naba1253-1-thousand-2	numerals-naba1253-1	Chan2019	thousand	1000	dūbú	dubu		FALSE	1000'		
numerals-naba1253-1-twothousand-1	numerals-naba1253-1	Chan2019	twothousand	2000	álif rìyó	alifriyo		FALSE	1000·2		
numerals-naba1253-1-twothousand-2	numerals-naba1253-1	Chan2019	twothousand	2000	dūbú rìyó	duburiyo		FALSE	1000'·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-ndoo1242-1-one-1	numerals-ndoo1242-1	Chan2019	one	1	lebù	lebu		FALSE	1		
numerals-ndoo1242-1-two-1	numerals-ndoo1242-1	Chan2019	two	2	ɨ̀rɨyà	iriya		FALSE	2		
numerals-ndoo1242-1-three-1	numerals-ndoo1242-1	Chan2019	three	3	mʉ̀swà	muswa		FALSE	3		
numerals-ndoo1242-1-four-1	numerals-ndoo1242-1	Chan2019	four	4	ʉtɔ̀	uto		FALSE	4		
numerals-ndoo1242-1-five-1	numerals-ndoo1242-1	Chan2019	five	5	umù	umu		FALSE	5		
numerals-ndoo1242-1-six-1	numerals-ndoo1242-1	Chan2019	six	6	kazá	kaza		FALSE	6		
numerals-ndoo1242-1-seven-1	numerals-ndoo1242-1	Chan2019	seven	7	ébíríyo	ebiriyo		FALSE	7	5+2	
numerals-ndoo1242-1-eight-1	numerals-ndoo1242-1	Chan2019	eight	8	ɔ́bɔ̀rà	obora		FALSE	8	5+3	
