"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Glosser","Alternate_gloss","Comment_glosser"
"967","embu1241-1-20-1","embu1241-1",NA,"20",NA,"mironɡo iɡiri","mironɡo iɡiri",NA,NA,"""{CL""""}10’·{CL}2""","EAT",NA,NA
"968","embu1241-1-20-1","embu1241-1",NA,"20",NA,"mironɡo iɡiri","mironɡo iɡiri",NA,NA,"""{CL""""}10’·{CL}2""","EAT",NA,"mironɡo = 10 new form"
"969","embu1241-1-70-1","embu1241-1",NA,"70",NA,"mironɡo muɡuanja","mironɡo muɡuanja",NA,NA,"{CL”}10’·{CL’?}7","EAT",NA,"form for 7 likely derived"
"970","embu1241-1-70-1","embu1241-1",NA,"70",NA,"mironɡo muɡuanja","mironɡo muɡuanja",NA,NA,"{CL”}10’·{CL’?}7","EAT",NA,NA
"971","fang1246-1-12-1","fang1246-1",NA,"12",NA,"à-wôm à bɛ̄ɛ̄ɲ","à-wôm à bɛ̄ɛ̄ɲ",NA,NA,"{CL’}10+{CL’}2","EAT",NA,"this source needs further checking: saw è-wúm bè-tsò báfé ’12’ elsewhere."
"972","fang1246-1-12-1","fang1246-1",NA,"12",NA,"à-wôm à bɛ̄ɛ̄ɲ","à-wôm à bɛ̄ɛ̄ɲ",NA,NA,"{CL’}10+{CL’}2","EAT",NA,NA
"973","fang1246-1-21-1","fang1246-1",NA,"21",NA,"mə̀-wó mə́ꜜbɛ́ɲ à fɔ́ɔ́k","mə̀-wó mə́ꜜbɛ́ɲ à fɔ́ɔ́k",NA,NA,"({CL”}10·{CL”}2’)+{CL'}1","EAT",NA,NA
"974","fang1246-1-21-1","fang1246-1",NA,"21",NA,"mə̀-wó mə́ꜜbɛ́ɲ à fɔ́ɔ́k","mə̀-wó mə́ꜜbɛ́ɲ à fɔ́ɔ́k",NA,NA,"({CL”}10·{CL”}2’)+{CL’}1","EAT",NA,NA
"975","fang1246-1-23-1","fang1246-1",NA,"23",NA,"mə̀-wó mə́ꜜbɛ́ɲ à láá","mə̀-wó mə́ꜜbɛ́ɲ à láá",NA,NA,"({CL”}10·{CL”}2’)+{CL'}3","EAT",NA,NA
"976","fang1246-1-23-1","fang1246-1",NA,"23",NA,"mə̀-wó mə́ꜜbɛ́ɲ à láá","mə̀-wó mə́ꜜbɛ́ɲ à láá",NA,NA,"({CL”}10·{CL”}2’)+{CL’}3","EAT",NA,NA
"977","fang1246-1-24-1","fang1246-1",NA,"24",NA,"mə̀-wó mə́ꜜbɛ́ɲ à ɲììɲ","mə̀-wó mə́ꜜbɛ́ɲ à ɲììɲ",NA,NA,"({CL”}10·{CL”}2’)+{CL’}4","EAT",NA,NA
"978","fang1246-1-24-1","fang1246-1",NA,"24",NA,"mə̀-wó mə́ꜜbɛ́ɲ à ɲììɲ","mə̀-wó mə́ꜜbɛ́ɲ à ɲììɲ",NA,NA,"({CL”}10·{CL”}2’)+{CL'}4","EAT",NA,NA
"979","fang1246-1-27-1","fang1246-1",NA,"27",NA,"mə̀-wó mə́ꜜbɛ́ɲ à zàŋɡ͡báá","mə̀-wó mə́ꜜbɛ́ɲ à zàŋɡ͡báá",NA,NA,"({CL”}10·{CL”}2’)+{CL'}7","EAT",NA,"5+2?"
"980","fang1246-1-27-1","fang1246-1",NA,"27",NA,"mə̀-wó mə́ꜜbɛ́ɲ à zàŋɡ͡báá","mə̀-wó mə́ꜜbɛ́ɲ à zàŋɡ͡báá",NA,NA,"({CL”}10·{CL”}2’)+{CL'}7","EAT",NA,NA
"981","numerals-furu1242-1-seven-1","numerals-furu1242-1","Chan2019","seven","7","sísì.mùtuá","sisimutua","","FALSE","{LIG}[4]+3","EAT",NA,NA
"982","numerals-furu1242-1-seven-2","numerals-furu1242-1","Chan2019","seven","7","sí.mùtuá","simutua","","FALSE","{LIG}[4]+3","EAT",NA,NA
"983","numerals-furu1242-1-nine-1","numerals-furu1242-1","Chan2019","nine","9","tsínì.sɔ́ sî.sɔ́","tsinisosiso","","FALSE","{LIG}4+4+[1]","EAT",NA,NA
"984","numerals-furu1242-1-twelve-1","numerals-furu1242-1","Chan2019","twelve","12","bàléꜜ.ná.kálà.zɔ̀.ná.zó","balenakalazonazo","","FALSE","(10·1)+2","EAT",NA,NA
"985","numerals-gaan1243-1-hundred-1","numerals-gaan1243-1","Chan2019","hundred","100","kùm(y) cìt kum","kumycitkum","","FALSE","10·{LIG”}10","EAT",NA,NA
"986","numerals-gaww1239-1-twentyone-1","numerals-gaww1239-1","Chan2019","twentyone","21","ħúɗanko lákke=pa tóʔon","hudankolakkepatoon",NA,"FALSE","(10·2)+{LIG}1","EAT",NA,NA
"987","numerals-gaww1239-1-twentytwo-1","numerals-gaww1239-1","Chan2019","twentytwo","22","ħúɗanko lákke=pa lákke","hudankolakkepalakke",NA,"FALSE","(10·2)+{LIG}2","EAT",NA,NA
"988","numerals-gaww1239-1-twentythree-1","numerals-gaww1239-1","Chan2019","twentythree","23","ħúɗanko lákke=pa ízzaħ","hudankolakkepaizzah",NA,"FALSE","(10·2)+{LIG}3","EAT",NA,NA
"989","numerals-gaww1239-1-twentyfour-1","numerals-gaww1239-1","Chan2019","twentyfour","24","ħúɗanko lákke=pa sálaħ","hudankolakkepasalah",NA,"FALSE","(10·2)+{LIG}4","EAT",NA,NA
"990","numerals-gaww1239-1-twentyfive-1","numerals-gaww1239-1","Chan2019","twentyfive","25","ħúɗanko lákke=pa xúpin","hudankolakkepaxupin",NA,"FALSE","(10·2)+{LIG}5","EAT",NA,NA
"991","numerals-gaww1239-1-twentysix-1","numerals-gaww1239-1","Chan2019","twentysix","26","ħúɗanko lákke=pa tappi","hudankolakkepatappi",NA,"FALSE","(10·2)+{LIG}6","EAT",NA,NA
"992","numerals-gaww1239-1-twentyseven-1","numerals-gaww1239-1","Chan2019","twentyseven","27","ħúɗanko lákke=pa táʔan","hudankolakkepataan",NA,"FALSE","(10·2)+{LIG}7","EAT",NA,NA
"993","numerals-gaww1239-1-twentyeight-1","numerals-gaww1239-1","Chan2019","twentyeight","28","ħúɗanko lákke=pa sétten","hudankolakkepasetten",NA,"FALSE","(10·2)+{LIG}8","EAT",NA,NA
"994","numerals-gaww1239-1-twentynine-1","numerals-gaww1239-1","Chan2019","twentynine","29","ħúɗanko lákke=pa kóllan","hudankolakkepakollan",NA,"FALSE","(10·2)+{LIG}9","EAT",NA,NA
"995","numerals-gour1243-1-thirty-1","numerals-gour1243-1","Chan2019","thirty","30","pí -tà","pita",NA,"FALSE","10·3","EAT",NA,NA
"996","numerals-gour1243-1-forty-1","numerals-gour1243-1","Chan2019","forty","40","pí -nà","pina",NA,"FALSE","10·4","EAT",NA,NA
"997","numerals-gour1243-1-fifty-1","numerals-gour1243-1","Chan2019","fifty","50","pí -mù","pimu",NA,"FALSE","10·5","EAT",NA,NA
"998","numerals-gour1243-1-sixty-1","numerals-gour1243-1","Chan2019","sixty","60","pí -luòbà","piluoba",NA,"FALSE","10·6","EAT",NA,NA
"999","numerals-gour1243-1-seventy-1","numerals-gour1243-1","Chan2019","seventy","70","pí -lèlé","pilele",NA,"FALSE","10·7","EAT",NA,NA
"1000","numerals-gour1243-1-eighty-1","numerals-gour1243-1","Chan2019","eighty","80","pí -nìː","pini",NA,"FALSE","10·8","EAT",NA,NA
"1001","numerals-gour1243-1-ninety-1","numerals-gour1243-1","Chan2019","ninety","90","pí -yìa","piyia",NA,"FALSE","10·9","EAT",NA,NA
"1002","here1253-1-1-1","here1253-1",NA,"1",NA,"-mwe","-mwe",NA,NA,"1","EAT",NA,NA
"1003","here1253-1-1-1","here1253-1",NA,"1",NA,"-mwe","-mwe",NA,NA,"2","EAT",NA,NA
"1004","here1253-1-10-1","here1253-1",NA,"10",NA,"omuronɡo","omuronɡo",NA,NA,"{CL}10","EAT",NA,"singular = omurongo"
"1005","here1253-1-10-1","here1253-1",NA,"10",NA,"omuronɡo","omuronɡo",NA,NA,"{CL}10","EAT",NA,NA
"1006","here1253-1-11-1","here1253-1",NA,"11",NA,"omuronɡo na -mwe","omuronɡo na -mwe",NA,NA,"{CL}10+{and}1","EAT",NA,"singular = omurongo"
"1007","here1253-1-11-1","here1253-1",NA,"11",NA,"omuronɡo na -mwe","omuronɡo na -mwe",NA,NA,"{CL}10+{and}1","EAT",NA,NA
"1008","here1253-1-15-1","here1253-1",NA,"15",NA,"omuronɡo na -táno","omuronɡo na -táno",NA,NA,"{CL}10+{and}5","EAT",NA,NA
"1009","here1253-1-15-1","here1253-1",NA,"15",NA,"omuronɡo na -táno","omuronɡo na -táno",NA,NA,"{CL}10+{and}5","EAT",NA,"singular = omurongo"
"1010","here1253-1-17-1","here1253-1",NA,"17",NA,"omuronɡo na hámbombári","omuronɡo na hámbombári",NA,NA,"{CL}10+{and}5’+2","EAT",NA,"singular = omurongo"
"1011","here1253-1-17-1","here1253-1",NA,"17",NA,"omuronɡo na hámbombári","omuronɡo na hámbombári",NA,NA,"{CL}10+{and}5’+2","EAT",NA,NA
"1012","here1253-1-20-1","here1253-1",NA,"20",NA,"omironɡo vívári","omironɡo vívári",NA,NA,"{CL}{PLU}10·{CL’}2","EAT",NA,"“omurongo” plural form of “omurongo”"
"1013","here1253-1-20-1","here1253-1",NA,"20",NA,"omironɡo vívári","omironɡo vívári",NA,NA,"{CL}{PLU}10·{CL’}2","EAT",NA,NA
"1014","here1253-1-200-1","here1253-1",NA,"200",NA,"omaséré yévári","omaséré yévári",NA,NA,"{CL}100·{CL”'?}2","EAT",NA,NA
"1015","here1253-1-200-1","here1253-1",NA,"200",NA,"omaséré yévári","omaséré yévári",NA,NA,"{CL}100·{CL”’?}2","EAT",NA,NA
"1016","here1253-2-200-1","here1253-2",NA,"200",NA,"òmàs̪éré yévári","òmàs̪éré yévári",NA,NA,"{CL}100·{CL”'?}2","EAT",NA,NA
"1017","here1253-2-200-1","here1253-2",NA,"200",NA,"òmàs̪éré yévári","òmàs̪éré yévári",NA,NA,"{CL}100·{CL”’?}2","EAT",NA,NA
"1018","numerals-huns1239-1-sixteen-1","numerals-huns1239-1","Chan2019","sixteen","16","o̠pp táán","opptaan","","FALSE","?","EAT","10+5!=16",NA
"1019","numerals-huns1239-1-thirty-1","numerals-huns1239-1","Chan2019","thirty","30","ɛ̠r-kwo̠o̠z ɛ̠̀n o̠pp","erkwoozenopp","","FALSE","20+{and}10","EAT",NA,NA
"1020","numerals-huns1239-1-fifty-1","numerals-huns1239-1","Chan2019","fifty","50","kwo̠o̠z-ɛ̠t yoor ɛ̠̀n o̠pp","kwoozetyoorenopp","","FALSE","(20·{LIG’}2)+{LIG}10","EAT",NA,NA
"1021","numerals-huns1239-1-seventy-1","numerals-huns1239-1","Chan2019","seventy","70","kwo̠o̠z-ɛ̠t tett ɛ̠̀n o̠pp","kwoozettettenopp","","FALSE","(20·{LIG’}3)+{LIG}10","EAT",NA,NA
"1022","numerals-huns1239-1-ninety-1","numerals-huns1239-1","Chan2019","ninety","90","kwo̠o̠z-ɛ̠t náss ɛ̠̀n o̠pp","kwoozetnassenopp","","FALSE","(20·{LIG’}4)+{LIG}10","EAT",NA,NA
"1023","jita1239-2-1000-1","jita1239-2",NA,"1000",NA,"chiumbi chiumbi","chiumbi chiumbi",NA,NA,"1000","EAT",NA,"bigten bigten?"
"1024","jita1239-2-1000-1","jita1239-2",NA,"1000",NA,"chiumbi chiumbi","chiumbi chiumbi",NA,NA,"1000","EAT",NA,NA
"1025","numerals-jola1262-1-twentyone-1","numerals-jola1262-1","Chan2019","twentyone","21","əyiː lɪ 'jɐnɔ","ayilijano","","FALSE","20+{LIG}1","EAT",NA,NA
"1026","numerals-jola1262-1-twentythree-1","numerals-jola1262-1","Chan2019","twentythree","23","əyiː lɪ si'həːɟi","ayilisihaji","","FALSE","20+{LIG}3","EAT",NA,NA
"1027","numerals-jola1262-1-twentyfour-1","numerals-jola1262-1","Chan2019","twentyfour","24","əyiː lɪ sɪ'bɐkɪː","ayilisibaki","","FALSE","20+{LIG}4","EAT",NA,NA
"1028","numerals-jola1262-1-twentyfive-1","numerals-jola1262-1","Chan2019","twentyfive","25","əyiː lɪ hʊ'tɔk","ayilihutok","","FALSE","20+{LIG}5","EAT",NA,NA
"1029","numerals-jola1263-1-eleven-1","numerals-jola1263-1","Chan2019","eleven","11","uɲɛn di jəkon","unendijakon","","FALSE","10+{LIG}1","EAT",NA,NA
"1030","numerals-jola1263-1-twelve-1","numerals-jola1263-1","Chan2019","twelve","12","uɲɛn di siɡaba","unendisigaba","","FALSE","10+{LIG}2","EAT",NA,NA
"1031","numerals-jola1263-1-thirteen-1","numerals-jola1263-1","Chan2019","thirteen","13","uɲɛn di sifeeɡiir","unendisifeegiir","","FALSE","10+{LIG}3","EAT",NA,NA
"1032","numerals-jola1263-1-fourteen-1","numerals-jola1263-1","Chan2019","fourteen","14","uɲɛn di sibaakiir","unendisibaakiir","","FALSE","10+{LIG}4","EAT",NA,NA
"1033","kagu1239-1-50-1","kagu1239-1",NA,"50",NA,"makumi maʃano","makumi maʃano",NA,NA,"""{CL”}10·{CL""""}5""","EAT",NA,NA
"1034","kagu1239-1-50-1","kagu1239-1",NA,"50",NA,"makumi hamsini","makumi hamsini",NA,NA,"{CL”}10·{CL”}5’","EAT",NA,NA
"1035","numerals-kaka1264-1-fifty-1","numerals-kaka1264-1","Chan2019","fifty","50","aráta","arata","","FALSE","(20·2)+{LIG}10","EAT",NA,NA
"1036","numerals-kaka1264-1-seventy-1","numerals-kaka1264-1","Chan2019","seventy","70","ʃìtá bè ɡúwe","sitabeguwe","(20 x 2+10 )","FALSE","(20·3)+{LIG}10","EAT",NA,NA
"1037","numerals-kaka1264-1-ninety-1","numerals-kaka1264-1","Chan2019","ninety","90","ʃìni bè ɡúwe","sinibeguwe","( 40 x 2+10 )","FALSE","(20·4)+{LIG}10","EAT",NA,NA
"1038","numerals-kamm1249-1-twentyone-1","numerals-kamm1249-1","Chan2019","twentyone","21","kpèi mìɡún bĩ́","kpeimigunbi","(lit: 'twenty back one')","FALSE","20+{LIG}1","EAT",NA,NA
"1039","numerals-kamm1249-1-twentytwo-1","numerals-kamm1249-1","Chan2019","twentytwo","22","kpèi mìɡún jíráɡ","kpeimigunjirag","","FALSE","20+{LIG}2","EAT",NA,NA
"1040","numerals-kamm1249-1-twentythree-1","numerals-kamm1249-1","Chan2019","twentythree","23","kpèi mìɡún tʃàr","kpeimiguntsar","","FALSE","20+{LIG}3","EAT",NA,NA
"1041","numerals-kamm1249-1-twentyfour-1","numerals-kamm1249-1","Chan2019","twentyfour","24","kpèi mìɡún ǹdār","kpeimigunndar","","FALSE","20+{LIG}4","EAT",NA,NA
"1042","numerals-kamm1249-1-twentyfive-1","numerals-kamm1249-1","Chan2019","twentyfive","25","kpèi mìɡún ŋ̀wūn","kpeimigunngwun","","FALSE","20+{LIG}5","EAT",NA,NA
"1043","numerals-kamm1249-1-twentysix-1","numerals-kamm1249-1","Chan2019","twentysix","26","kpèi mìɡún dʒùb","kpeimigundzub","","FALSE","20+{LIG}5’+[1]","EAT",NA,NA
"1044","numerals-kamm1249-1-twentyseven-1","numerals-kamm1249-1","Chan2019","twentyseven","27","kpèi mìɡún dʒùbjī̄rāɡ","kpeimigundzubjirag","","FALSE","20+{LIG}5’+2","EAT",NA,NA
"1045","numerals-kamm1249-1-twentyeight-1","numerals-kamm1249-1","Chan2019","twentyeight","28","kpèi mìɡún sár","kpeimigunsar","","FALSE","20+{LIG}8","EAT",NA,NA
"1046","numerals-kamm1249-1-twentynine-1","numerals-kamm1249-1","Chan2019","twentynine","29","kpèi mìɡún ɲǐzā","kpeimigunniza","","FALSE","20+{LIG}9","EAT",NA,NA
"1047","kani1279-1-100-1","kani1279-1",NA,"100",NA,"mòkámá","mòkámá",NA,NA,"{CL”}100","EAT",NA,"CHECK"
"1048","kani1279-1-100-1","kani1279-1",NA,"100",NA,"mòkámá","mòkámá",NA,NA,"{CL”}100","EAT",NA,NA
"1049","kani1279-1-200-1","kani1279-1",NA,"200",NA,"mèkámá myêːlɔ̀","mèkámá myêːlɔ̀",NA,NA,"{CL”’}100·{CL”}'2","EAT",NA,NA
"1050","kani1279-1-200-1","kani1279-1",NA,"200",NA,"mèkámá myêːlɔ̀","mèkámá myêːlɔ̀",NA,NA,"{CL”’}100·{CL”'}2","EAT",NA,NA
"1051","""kany1247-1-9-1""","""kany1247-1""",NA,"9",NA,"""citèèm""","""citèèm""",NA,NA,"""{CL”}9""","EAT","""9?""",NA
"1052","""kany1247-1-9-1""","""kany1247-1""",NA,"9",NA,"""citèmb""","""citèmb""",NA,NA,"""{CL”}9’""","EAT",NA,NA
"1053","numerals-kara1481-1-twentyone-1","numerals-kara1481-1","Chan2019","twentyone","21","makumi ɡabili na shimwi","makumigabilinashimwi",NA,"FALSE","(10·2)+{and}1","EAT",NA,NA
"1054","numerals-kara1481-1-twentytwo-1","numerals-kara1481-1","Chan2019","twentytwo","22","makumi ɡabili na shibili","makumigabilinashibili",NA,"FALSE","(10·2)+{and}2","EAT",NA,NA
"1055","numerals-kara1481-1-twentythree-1","numerals-kara1481-1","Chan2019","twentythree","23","makumi ɡabili na shitatu","makumigabilinashitatu",NA,"FALSE","(10·2)+{and}3","EAT",NA,NA
"1056","numerals-kara1481-1-twentyfour-1","numerals-kara1481-1","Chan2019","twentyfour","24","makumi ɡabili na shinna","makumigabilinashinna",NA,"FALSE","(10·2)+{and}4","EAT",NA,NA
"1057","numerals-kara1481-1-twentyfive-1","numerals-kara1481-1","Chan2019","twentyfive","25","makumi ɡabili na shitanu","makumigabilinashitanu",NA,"FALSE","(10·2)+{and}5","EAT",NA,NA
"1058","numerals-kara1481-1-twentysix-1","numerals-kara1481-1","Chan2019","twentysix","26","makumi ɡabili na mɡaɡa","makumigabilinamgaga",NA,"FALSE","(10·2)+{and}6","EAT",NA,NA
"1059","numerals-kara1481-1-twentyseven-1","numerals-kara1481-1","Chan2019","twentyseven","27","makumi ɡabili na musanju","makumigabilinamusanju",NA,"FALSE","(10·2)+{and}7","EAT",NA,NA
"1060","numerals-kara1481-1-twentyeight-1","numerals-kara1481-1","Chan2019","twentyeight","28","makumi ɡabili na munana","makumigabilinamunana",NA,"FALSE","(10·2)+{and}8","EAT",NA,NA
"1061","numerals-kara1481-1-twentynine-1","numerals-kara1481-1","Chan2019","twentynine","29","makumi ɡabili na menda","makumigabilinamenda",NA,"FALSE","(10·2)+{and}9","EAT",NA,NA
"1062",""," five probably = 3+2""",NA,NA,NA,"","",NA,NA,"","EAT",NA,NA
"1063","""kolc1235-1-2000-1""","""kolc1235-1""",NA,"2000",NA,"""tɔ́ʃin bá""","""tɔ́ʃin bá""",NA,NA,"""1000·2""","EAT",NA,"""EDITED: “tɔ́ʃin bá or bətɔ́ʃin bəbá” separated"""
"1064","""kolc1235-1-2000-1""","""kolc1235-1""",NA,"2000",NA,"""bətɔ́ʃin bəbá""","""bətɔ́ʃin bəbá""",NA,NA,"""{CL’}1000·{CL’}2""","EAT",NA,NA
"1065","""koon1244-1-6-1""","""koon1244-1""",NA,"6",NA,"""sàmbánù""","""sàmbánù""",NA,NA,"""5’+1’""","EAT","""5 + [1]""","""sàm = LIG meaning to exceed"""
"1066","""koon1244-1-6-1""","""koon1244-1""",NA,"6",NA,"""sàmbánù""","""sàmbánù""",NA,NA,"""5’+1’""","EAT","""5 + [1]""","""sam = 5? 6 = sam + 2"""
"1067","""koon1244-1-80-1""","""koon1244-1""",NA,"80",NA,"""lùnànà""","""lùnànà""",NA,NA,"""10’·(4+4)""","EAT",NA,"""CHECK “LU” means?"""
"1068","""koon1244-1-80-1""","""koon1244-1""",NA,"80",NA,"""lùnànà""","""lùnànà""",NA,NA,"""10’·(4+4)""","EAT",NA,NA
"1069","""koon1244-2-2-1""","""koon1244-2""",NA,"2",NA,"""zòólè""","""zòólè""",NA,NA,"""2""","EAT","""2""",NA
"1070","""koon1244-2-2-1""","""koon1244-2""",NA,"2",NA,"""zòólè""","""zòólè""",NA,NA,"""3""","EAT","""2""",NA
"1071","""koon1244-2-18-1""","""koon1244-2""",NA,"18",NA,"""kùmì yè nànà""","""kùmì yè nànà""",NA,NA,"""10+{+}8""","EAT","""10+{+}4+4""",NA
"1072","""koon1244-2-18-1""","""koon1244-2""",NA,"18",NA,"""kùmì yè nànà""","""kùmì yè nànà""",NA,NA,"""10+{+}8""","EAT",NA,NA
"1073","""koon1244-2-20-1""","""koon1244-2""",NA,"20",NA,"""màkùmòólè""","""màkùmòólè""",NA,NA,"""{CL}10’·2""","EAT",NA,NA
"1074","""koon1244-2-20-1""","""koon1244-2""",NA,"20",NA,"""màkùmòólè""","""màkùmòólè""",NA,NA,NA,"EAT",NA,NA
"1075","numerals-koon1246-1-twenty-1","numerals-koon1246-1","Chan2019","twenty","20","tiptém","tiptem",NA,"FALSE","20","EAT",NA,NA
"1076","numerals-koon1246-1-twentyone-1","numerals-koon1246-1","Chan2019","twentyone","21","tībtēm ak akeenke","tibtemakakeenke",NA,"FALSE","20+{LIG}1","EAT",NA,NA
"1077","numerals-koon1246-1-twentytwo-1","numerals-koon1246-1","Chan2019","twentytwo","22","tībtēm ak āyēēnɡʼ","tibtemakayeeng",NA,"FALSE","20+{LIG}2","EAT",NA,NA
"1078","numerals-koon1246-1-twentythree-1","numerals-koon1246-1","Chan2019","twentythree","23","tībtēm ak sōmōk","tibtemaksomok",NA,"FALSE","20+{LIG}3","EAT",NA,NA
"1079","numerals-koon1246-1-twentyfour-1","numerals-koon1246-1","Chan2019","twentyfour","24","tībtēm ak anɡʼwan","tibtemakangwan",NA,"FALSE","20+{LIG}4","EAT",NA,NA
"1080","numerals-koon1246-1-twentyfive-1","numerals-koon1246-1","Chan2019","twentyfive","25","tībtēm ak mūūt","tibtemakmuut",NA,"FALSE","20+{LIG}5","EAT",NA,NA
"1081","numerals-koon1246-1-twentysix-1","numerals-koon1246-1","Chan2019","twentysix","26","tībtēm ak lo","tibtemaklo",NA,"FALSE","20+{LIG}6","EAT",NA,NA
"1082","numerals-koon1246-1-twentyseven-1","numerals-koon1246-1","Chan2019","twentyseven","27","tībtēm ak tisab","tibtemaktisab",NA,"FALSE","20+{LIG}7","EAT",NA,NA
"1083","numerals-koon1246-1-twentyeight-1","numerals-koon1246-1","Chan2019","twentyeight","28","tībtēm ak sisiit","tibtemaksisiit",NA,"FALSE","20+{LIG}8","EAT",NA,NA
"1084","numerals-koon1246-1-twentynine-1","numerals-koon1246-1","Chan2019","twentynine","29","tībtēm ak sokool","tibtemaksokool",NA,"FALSE","20+{LIG}9","EAT",NA,NA
"1085","""kund1255-1-1000-1""","""kund1255-1""",NA,"1000",NA,"""-saŵeleŋeka""","""-saŵeleŋeka""",NA,NA,"""1000""","EAT","""1000?""","""EDITED: “-saŵeleŋeka * or sauzande” separated"""
"1086","""kund1255-1-1000-1""","""kund1255-1""",NA,"1000",NA,"""sauzande""","""sauzande""",NA,NA,"""1000’""","EAT",NA,NA
"1087","numerals-kuri1259-1-six-1","numerals-kuri1259-1","Chan2019","six","6","isansabha","isansabha","","FALSE","6","EAT",NA,"5+1’"
"1088","numerals-kuri1259-1-sixteen-1","numerals-kuri1259-1","Chan2019","sixteen","16","ikumi na isansabha","ikuminaisansabha","","FALSE","10+{and}6","EAT",NA,"10+{and}5+1’"
"1089","numerals-kuri1259-1-twentysix-1","numerals-kuri1259-1","Chan2019","twentysix","26","merongo ebhere na isansabha","merongoebherenaisansabha","","FALSE","(10’·2)+{and}6","EAT",NA,"(10’·2)+{and}5+1’"
"1090","numerals-kuri1259-1-sixty-1","numerals-kuri1259-1","Chan2019","sixty","60","merongo esansabha","merongoesansabha","","FALSE","10’·6","EAT",NA,"10’·(5+1’)"
"1091","""laar1238-1-18-1""","""laar1238-1""",NA,"18",NA,"""kuumí na náána""","""kuumí na náána""",NA,NA,"""10+{and}8""","EAT","""10+{+}4+4""",NA
"1092","""laar1238-1-18-1""","""laar1238-1""",NA,"18",NA,"""kuumí na náána""","""kuumí na náána""",NA,NA,"""10+{and}8""","EAT",NA,NA
"1093","numerals-lamn1239-1-eleven-1","numerals-lamn1239-1","Chan2019","eleven","11","nʃɔ̀v mɔ̀ʔɔ́n ē ɣwə̀m","nsovmoonegwam",NA,"FALSE","{LIG}1+{and}10","EAT",NA,NA
"1094","numerals-lamn1239-1-twelve-1","numerals-lamn1239-1","Chan2019","twelve","12","nʃɔ̀v sìbàà ē ɣwə̀m","nsovsibaaegwam",NA,"FALSE","{LIG}2+{and}10","EAT",NA,NA
"1095","numerals-lamn1239-1-thirteen-1","numerals-lamn1239-1","Chan2019","thirteen","13","nʃɔ̀v sìbàà ē ɣwə̀m","nsovsibaaegwam",NA,"FALSE","?","EAT",NA,"{LIG}2+{and}10"
"1096","numerals-lamn1239-1-fourteen-1","numerals-lamn1239-1","Chan2019","fourteen","14","nʃɔ̀v sìkwɛ̀ɛ̀ ē ɣwə̀m","nsovsikweeegwam",NA,"FALSE","{LIG}4+{and}10","EAT",NA,NA
"1097","numerals-lamn1239-1-fifteen-1","numerals-lamn1239-1","Chan2019","fifteen","15","nʃɔ̀v tàn ē ɣwə̀m","nsovtanegwam",NA,"FALSE","{LIG}5+{and}10","EAT",NA,NA
"1098","numerals-lamn1239-1-sixteen-1","numerals-lamn1239-1","Chan2019","sixteen","16","nʃɔ̀v ntùùfú ē ɣwə̀m","nsovntuufuegwam",NA,"FALSE","{LIG}6+{and}10","EAT",NA,NA
"1099","numerals-lamn1239-1-seventeen-1","numerals-lamn1239-1","Chan2019","seventeen","17","nʃɔ̀v sààmbà ē ɣwə̀m","nsovsaambaegwam",NA,"FALSE","{LIG}7+{and}10","EAT",NA,NA
"1100","numerals-lamn1239-1-eighteen-1","numerals-lamn1239-1","Chan2019","eighteen","18","nʃɔ̀v wāāmɛ́ ē ɣwə̀m","nsovwaameegwam",NA,"FALSE","{LIG}8+{and}10","EAT",NA,NA
"1101","numerals-lamn1239-1-nineteen-1","numerals-lamn1239-1","Chan2019","nineteen","19","nʃɔ̀v bvə̀ʔə̀ ē ɣwə̀m","nsovbvaaegwam",NA,"FALSE","{LIG}9+{and}10","EAT",NA,NA
"1102","numerals-lamn1239-1-twentyone-1","numerals-lamn1239-1","Chan2019","twentyone","21","nʃɔ̀v mɔ̀ʔɔ́n ē mbàà","nsovmoonembaa",NA,"FALSE","{LIG}1+{and}20","EAT",NA,NA
"1103","numerals-lamn1239-1-twentytwo-1","numerals-lamn1239-1","Chan2019","twentytwo","22","nʃɔ̀v sìbàà ē mbàà","nsovsibaaembaa",NA,"FALSE","{LIG}2+{and}20","EAT",NA,NA
"1104","numerals-lamn1239-1-twentythree-1","numerals-lamn1239-1","Chan2019","twentythree","23","nʃɔ̀v sìbàà ē mbàà","nsovsibaaembaa",NA,"FALSE","?","EAT",NA,"same form as 22: {LIG}2+{and}20"
"1105","numerals-lamn1239-1-twentyfour-1","numerals-lamn1239-1","Chan2019","twentyfour","24","nʃɔ̀v sìkwɛ̀ɛ̀ ē mbàà","nsovsikweeembaa",NA,"FALSE","{LIG}4+{and}20","EAT",NA,NA
"1106","numerals-lamn1239-1-twentyfive-1","numerals-lamn1239-1","Chan2019","twentyfive","25","nʃɔ̀v tàn ē mbàà","nsovtanembaa",NA,"FALSE","{LIG}5+{and}20","EAT",NA,NA
"1107","numerals-lamn1239-1-twentysix-1","numerals-lamn1239-1","Chan2019","twentysix","26","nʃɔ̀v ntùùfú ē mbàà","nsovntuufuembaa",NA,"FALSE","{LIG}6+{and}20","EAT",NA,NA
