File,Glottocode,Language-level_Glottocode,Use_in_analyses
Africa232-AtlanticCongo-numerals-siza1240-1.csv,siza1240,ikiz1238,YES
Africa233-AtlanticCongo-numerals-zana1238-1.csv,zana1238,zana1238,YES
Africa234-AtlanticCongo-numerals-ikom1245-1.csv,ikom1245,ikom1245,YES
Africa235-AtlanticCongo-numerals-ngur1263-1.csv,ngur1263,ngur1263,YES
Africa236-AtlanticCongo-numerals-jita1239-1.csv,jita1239,jita1239,YES
Africa237-AtlanticCongo-numerals-kara1481-1.csv,kara1481,kara1481,YES
Africa238-AtlanticCongo-numerals-kway1241-1.csv,kway1241,kway1241,YES
Africa239-AtlanticCongo-numerals-fuli1240-1.csv,fuli1240,fuli1240,YES
Africa240-AtlanticCongo-numerals-shii1238-1.csv,shii1238,shii1238,YES
Africa241-AtlanticCongo-numerals-temb1270-1.csv,temb1270,temb1270,YES
Africa242-AtlanticCongo-numerals-haaa1252-1.csv,haaa1252,haaa1252,YES
Africa243-AtlanticCongo-numerals-rund1242-1.csv,rund1242,rund1242,YES
Africa244-AtlanticCongo-numerals-kiny1244-1.csv,kiny1244,kiny1244,YES
Africa245-AtlanticCongo-numerals-nand1264-1.csv,nand1264,nand1264,YES
Africa246-AtlanticCongo-numerals-nyam1276-1.csv,nyam1276,nyam1276,YES
Africa247-AtlanticCongo-numerals-suku1261-1.csv,suku1261,suku1261,YES
Africa248-AtlanticCongo-numerals-kono1265-1.csv,kono1265,kono1265,YES
Africa249-AtlanticCongo-numerals-bemb1257-1.csv,bemb1257,bemb1257,YES
Africa250-AtlanticCongo-numerals-lala1264-1.csv,lala1264,lala1264,YES
Africa251-AtlanticCongo-numerals-taab1238-1.csv,taab1238,taab1238,YES
Africa252-AtlanticCongo-numerals-nsen1242-1.csv,nsen1242,nsen1242,YES
Africa253-AtlanticCongo-numerals-pimb1238-1.csv,pimb1238,pimb1238,YES
Africa254-AtlanticCongo-numerals-fipa1238-1.csv,fipa1238,fipa1238,YES
Africa255-AtlanticCongo-numerals-mamb1296-1.csv,mamb1296,mamb1296,YES
Africa256-AtlanticCongo-numerals-nyam1275-1.csv,nyam1275,nyam1275,YES
Africa257-AtlanticCongo-numerals-mali1279-1.csv,mali1279,mali1279,YES
Africa258-AtlanticCongo-numerals-ndal1241-1.csv,ndal1241,ndal1241,YES
Africa259-AtlanticCongo-numerals-nyak1260-1.csv,nyak1260,nyak1260,YES
Africa260-AtlanticCongo-numerals-nyat1246-1.csv,nyat1246,nyat1246,YES
Africa261-AtlanticCongo-numerals-nila1242-1.csv,nila1242,nila1242,YES
Africa262-AtlanticCongo-numerals-yaoo1241-1.csv,yaoo1241,yaoo1241,YES
Africa263-AtlanticCongo-numerals-mako1251-1.csv,mako1251,mako1251,YES
Africa264-AtlanticCongo-numerals-makw1236-1.csv,makw1236,makw1236,YES
Africa265-AtlanticCongo-numerals-mate1258-1.csv,mate1258,mate1258,YES
Africa266-AtlanticCongo-numerals-nden1248-1.csv,nden1248,nden1248,YES
Africa267-AtlanticCongo-numerals-nden1249-1.csv,nden1249,nden1249,YES
Africa268-AtlanticCongo-numerals-nyun1248-1.csv,nyun1248,nyun1248,YES
Africa269-AtlanticCongo-numerals-kund1255-1.csv,kund1255,kund1255,YES
Africa270-AtlanticCongo-numerals-nyan1308-1.csv,nyan1308,nyan1308,YES
Africa271-AtlanticCongo-numerals-tong1321-1.csv,tong1321,tong1321,YES
Africa272-AtlanticCongo-numerals-tumb1250-1.csv,tumb1250,tumb1250,YES
Africa273-AtlanticCongo-numerals-chuw1238-1.csv,chuw1238,chuw1238,YES
Africa274-AtlanticCongo-numerals-makh1262-1.csv,makh1262,makh1262,YES
Africa275-AtlanticCongo-numerals-makh1261-1.csv,makh1261,makh1261,YES
Africa276-AtlanticCongo-numerals-enah1238-1.csv,enah1238,makh1264,YES
Africa277-AtlanticCongo-numerals-koti1238-1.csv,koti1238,koti1238,YES
Africa278-AtlanticCongo-numerals-vend1245-1.csv,vend1245,vend1245,YES
Africa279-AtlanticCongo-numerals-birw1238-1.csv,birw1238,birw1238,YES
Africa280-AtlanticCongo-numerals-pedi1238-1.csv,pedi1238,pedi1238,YES
Africa281-AtlanticCongo-numerals-lozi1239-1.csv,lozi1239,lozi1239,YES
Africa282-AtlanticCongo-numerals-sout2807-1.csv,sout2807,sout2807,YES
Africa283-AtlanticCongo-numerals-tswa1253-1.csv,tswa1253,tswa1253,YES
Africa284-AtlanticCongo-numerals-kgal1244-1.csv,kgal1244,kgal1244,YES
Africa285-AtlanticCongo-numerals-swat1243-1.csv,swat1243,swat1243,YES
Africa286-AtlanticCongo-numerals-xhos1239-1.csv,xhos1239,xhos1239,YES
Africa287-AtlanticCongo-numerals-zulu1248-1.csv,zulu1248,zulu1248,YES
Africa288-AtlanticCongo-numerals-sout2808-1.csv,sout2808,sout2808,YES
Africa289-AtlanticCongo-numerals-chop1243-1.csv,chop1243,chop1243,YES
Africa290-AtlanticCongo-numerals-gito1238-1.csv,gito1238,gito1238,YES
Africa291-AtlanticCongo-numerals-tson1249-1.csv,tson1249,tson1249,YES
Africa292-AtlanticCongo-numerals-tswa1255-1.csv,tswa1255,tswa1255,YES
Africa293-AtlanticCongo-numerals-kala1384-1.csv,kala1384,kala1384,YES
Africa294-AtlanticCongo-numerals-shon1251-1.csv,shon1251,shon1251,YES
Africa295-AtlanticCongo-numerals-lenj1248-1.csv,lenj1248,lenj1248,YES
Africa296-AtlanticCongo-numerals-tong1318-1.csv,tong1318,tong1318,YES
Africa297-AtlanticCongo-numerals-subi1246-1.csv,subi1246,subi1246,YES
Africa298-AtlanticCongo-numerals-tote1238-1.csv,tote1238,tote1238,YES
Africa299-AtlanticCongo-numerals-ndam1239-1.csv,ndam1239,ndam1239,YES
Africa300-AtlanticCongo-numerals-lega1249-1.csv,lega1249,lega1249,YES
Africa301-AtlanticCongo-numerals-lega1250-1.csv,lega1250,lega1250,YES
Africa302-AtlanticCongo-numerals-zimb1251-1.csv,zimb1251,zimb1251,YES
Africa303-AtlanticCongo-numerals-lang1320-1.csv,lang1320,lang1320,YES
Africa304-AtlanticCongo-numerals-mbug1242-1.csv,mbug1242,mbug1242,YES
Africa305-AtlanticCongo-numerals-bada1258-1.csv,bada1258,bada1258,YES
Africa306-AtlanticCongo-numerals-jara1263-1.csv,jara1263,jara1263,YES
Africa307-AtlanticCongo-numerals-mbul1260-1.csv,mbul1260,mbul1260,YES
Africa308-AtlanticCongo-numerals-bebe1250-1.csv,bebe1250,bebe1250,YES
Africa309-AtlanticCongo-numerals-naki1238-1.csv,naki1238,naki1238,YES
Africa310-AtlanticCongo-numerals-keme1240-2.csv,keme1240,keme1240,YES
Africa311-AtlanticCongo-numerals-cung1238-1.csv,cung1238,cung1238,YES
Africa312-AtlanticCongo-numerals-ncan1245-1.csv,ncan1245,ncan1245,YES
Africa313-AtlanticCongo-numerals-noon1243-1.csv,noon1243,noon1243,YES
Africa314-AtlanticCongo-numerals-nsar1238-1.csv,nsar1238,nsar1238,YES
Africa315-AtlanticCongo-numerals-abar1238-1.csv,abar1238,abar1238,YES
Africa316-AtlanticCongo-numerals-mbuu1238-1.csv,mbuu1238,mbuu1238,YES
Africa317-AtlanticCongo-numerals-mund1328-1.csv,mund1328,mund1328,YES
Africa318-AtlanticCongo-numerals-bekw1241-1.csv,bekw1241,bekw1241,YES
Africa319-AtlanticCongo-numerals-bete1262-1.csv,bete1262,bete1262,YES
Africa320-AtlanticCongo-numerals-putu1241-1.csv,putu1241,putu1241,YES
Africa321-AtlanticCongo-numerals-boky1238-1.csv,boky1238,boky1238,YES
Africa322-AtlanticCongo-numerals-deny1238-1.csv,deny1238,deny1238,YES
Africa323-AtlanticCongo-numerals-keny1279-1.csv,keny1279,keny1279,YES
Africa324-AtlanticCongo-numerals-esim1238-1.csv,esim1238,esim1238,YES
Africa325-AtlanticCongo-numerals-ipul1238-1.csv,ipul1238,ipul1238,YES
Africa326-AtlanticCongo-numerals-iyiv1238-1.csv,iyiv1238,iyiv1238,YES
Africa327-AtlanticCongo-numerals-tivv1240-1.csv,tivv1240,tivv1240,YES
Africa328-AtlanticCongo-numerals-kukk1239-1.csv,kukk1239,kukk1239,YES
Africa329-AtlanticCongo-numerals-laim1240-1.csv,laim1240,laim1240,YES
Africa330-AtlanticCongo-numerals-aghe1239-1.csv,aghe1239,aghe1239,YES
Africa331-AtlanticCongo-numerals-wehh1238-1.csv,wehh1238,wehh1238,YES
Africa332-AtlanticCongo-numerals-isum1240-1.csv,isum1240,isum1240,YES
Africa333-AtlanticCongo-numerals-baba1266-1.csv,baba1266,baba1266,YES
Africa334-AtlanticCongo-numerals-okuu1243-1.csv,okuu1243,okuu1243,YES
Africa335-AtlanticCongo-numerals-komc1235-1.csv,komc1235,komc1235,YES
Africa336-AtlanticCongo-numerals-bumm1238-1.csv,bumm1238,bumm1238,YES
Africa337-AtlanticCongo-numerals-mmen1238-1.csv,mmen1238,mmen1238,YES
Africa338-AtlanticCongo-numerals-kung1260-1.csv,kung1260,kung1260,YES
Africa339-AtlanticCongo-numerals-lamn1239-1.csv,lamn1239,lamn1239,YES
Africa340-AtlanticCongo-numerals-bamu1256-1.csv,bamu1256,bamu1256,YES
Africa341-AtlanticCongo-numerals-wush1238-1.csv,wush1238,wush1238,YES
Africa342-AtlanticCongo-numerals-awin1248-1.csv,awin1248,awin1248,YES
Africa343-AtlanticCongo-numerals-bamb1266-1.csv,bamb1266,bamb1266,YES
Africa344-AtlanticCongo-numerals-bafu1246-1.csv,bafu1246,bafu1246,YES
Africa345-AtlanticCongo-numerals-mend1261-1.csv,mend1261,mend1261,YES
Africa346-AtlanticCongo-numerals-piny1238-1.csv,piny1238,piny1238,YES
Africa347-AtlanticCongo-numerals-baba1264-1.csv,baba1264,baba1264,YES
Africa348-AtlanticCongo-numerals-mung1266-1.csv,mung1266,mung1266,YES
Africa349-AtlanticCongo-numerals-bafa1249-1.csv,bafa1249,bafa1249,YES
Africa350-AtlanticCongo-numerals-bamu1253-1.csv,bamu1253,bamu1253,YES
Africa351-AtlanticCongo-numerals-bang1356-1.csv,bang1356,bang1356,YES
Africa352-AtlanticCongo-numerals-bamu1254-1.csv,bamu1254,bamu1254,YES
Africa353-AtlanticCongo-numerals-bama1251-1.csv,bama1251,bama1251,YES
Africa354-AtlanticCongo-numerals-bamb1265-1.csv,bamb1265,bamb1265,YES
Africa355-AtlanticCongo-numerals-fefe1239-1.csv,fefe1239,fefe1239,YES
Africa356-AtlanticCongo-numerals-ghom1247-1.csv,ghom1247,ghom1247,YES
Africa357-AtlanticCongo-numerals-medu1238-1.csv,medu1238,medu1238,YES
Africa358-AtlanticCongo-numerals-ndan1241-1.csv,ndan1241,ndan1241,YES
Africa359-AtlanticCongo-numerals-ngom1272-1.csv,ngom1272,ngom1272,YES
Africa360-AtlanticCongo-numerals-meng1264-1.csv,meng1264,meng1264,YES
Africa361-AtlanticCongo-numerals-ngwe1238-1.csv,ngwe1238,ngwe1238,YES
Africa362-AtlanticCongo-numerals-ngie1241-1.csv,ngie1241,ngie1241,YES
Africa363-AtlanticCongo-numerals-yemb1246-1.csv,yemb1246,yemb1246,YES
Africa364-AtlanticCongo-numerals-ngom1271-1.csv,ngom1271,ngom1271,YES
Africa365-AtlanticCongo-numerals-mfum1238-1.csv,mfum1238,mfum1238,YES
Africa366-AtlanticCongo-numerals-kwaj1242-1.csv,kwaj1242,kwaj1242,YES
Africa367-AtlanticCongo-numerals-yamb1251-1.csv,yamb1251,yamb1251,YES
Africa368-AtlanticCongo-numerals-limb1268-1.csv,limb1268,limb1268,YES
Africa369-AtlanticCongo-numerals-mogh1246-1.csv,mogh1246,meta1238,YES
Africa370-AtlanticCongo-numerals-ngam1267-1.csv,ngam1267,ngam1267,YES
Africa371-AtlanticCongo-numerals-ngwo1241-1.csv,ngwo1241,ngwo1241,YES
Africa372-AtlanticCongo-numerals-ngie1242-1.csv,ngie1242,ngie1242,YES
Africa373-AtlanticCongo-numerals-mund1327-1.csv,mund1327,mund1327,YES
Africa374-AtlanticCongo-numerals-ndem1249-1.csv,ndem1249,ndem1249,YES
Africa375-AtlanticCongo-numerals-nucl1410-1.csv,nucl1410,befa1241,YES
Africa376-AtlanticCongo-numerals-came1252-1.csv,came1252,came1252,YES
Africa377-AtlanticCongo-numerals-twen1242-1.csv,twen1242,twen1242,YES
Africa378-AtlanticCongo-numerals-nige1255-1.csv,nige1255,nige1255,YES
Africa379-AtlanticCongo-numerals-somy1238-1.csv,somy1238,somy1238,YES
Africa380-AtlanticCongo-numerals-vute1244-1.csv,vute1244,vute1244,YES
Africa381-AtlanticCongo-numerals-wawa1246-1.csv,wawa1246,wawa1246,YES
Africa382-AtlanticCongo-numerals-kwan1276-1.csv,kwan1276,kwan1276,YES
Africa383-AtlanticCongo-numerals-suga1248-1.csv,suga1248,suga1248,YES
Africa384-AtlanticCongo-numerals-ndoo1241-1.csv,ndoo1241,ndoo1241,YES
Africa385-AtlanticCongo-numerals-samb1311-1.csv,samb1311,samb1311,YES
Africa386-AtlanticCongo-numerals-tika1246-1.csv,tika1246,tika1246,YES
Africa387-AtlanticCongo-numerals-abua1244-1.csv,abua1244,abua1244,YES
Africa388-AtlanticCongo-numerals-odua1238-1.csv,odua1238,odua1238,YES
Africa389-AtlanticCongo-numerals-abur1244-1.csv,abur1244,abur1244,YES
Africa390-AtlanticCongo-numerals-ogbr1243-1.csv,ogbr1243,ogbr1243,YES
Africa391-AtlanticCongo-numerals-ogbi1239-1.csv,ogbi1239,ogbi1239,YES
Africa392-AtlanticCongo-numerals-anaa1238-1.csv,anaa1238,anaa1238,YES
Africa393-AtlanticCongo-numerals-ibib1240-1.csv,ibib1240,ibib1240,YES
Africa394-AtlanticCongo-numerals-efik1245-1.csv,efik1245,efik1245,YES
Africa395-AtlanticCongo-numerals-ukwa1238-1.csv,ukwa1238,ukwa1238,YES
Africa396-AtlanticCongo-numerals-efai1241-1.csv,efai1241,efai1241,YES
Africa397-AtlanticCongo-numerals-usag1244-1.csv,usag1244,usag1244,YES
Africa398-AtlanticCongo-numerals-ebug1241-1.csv,ebug1241,ebug1241,YES
Africa399-AtlanticCongo-numerals-oroo1241-1.csv,oroo1241,oroo1241,YES
Africa400-AtlanticCongo-numerals-udaa1238-1.csv,udaa1238,udaa1238,YES
Africa401-AtlanticCongo-numerals-obol1243-1.csv,obol1243,obol1243,YES
Africa402-AtlanticCongo-numerals-koro1304-1.csv,koro1304,koro1304,YES
Africa403-AtlanticCongo-numerals-agwa1247-1.csv,agwa1247,agwa1247,YES
Africa404-AtlanticCongo-numerals-kuke1242-1.csv,kuke1242,kuke1242,YES
Africa405-AtlanticCongo-numerals-orin1239-2.csv,orin1239,orin1239,YES
Africa406-AtlanticCongo-numerals-cros1244-1.csv,cros1244,cros1244,YES
Africa407-AtlanticCongo-numerals-loka1252-1.csv,loka1252,loka1252,YES
Africa408-AtlanticCongo-numerals-elem1253-1.csv,elem1253,elem1253,YES
Africa409-AtlanticCongo-numerals-goka1239-1.csv,goka1239,goka1239,YES
Africa410-AtlanticCongo-numerals-khan1278-1.csv,khan1278,khan1278,YES
Africa411-AtlanticCongo-numerals-ayer1245-1.csv,ayer1245,ayer1245,YES
Africa412-AtlanticCongo-numerals-edec1238-1.csv,edec1238,edec1238,YES
Africa413-AtlanticCongo-numerals-uluk1257-1.csv,uluk1257,uluk1257,YES
Africa414-AtlanticCongo-numerals-yoru1245-1.csv,yoru1245,yoru1245,YES
Africa415-AtlanticCongo-numerals-edei1244-1.csv,edei1244,edei1244,YES
Africa416-AtlanticCongo-numerals-ifee1241-1.csv,ifee1241,ifee1241,YES
Africa417-AtlanticCongo-numerals-edei1246-1.csv,edei1246,edei1246,YES
Africa418-AtlanticCongo-numerals-igal1242-1.csv,igal1242,igal1242,YES
Africa419-AtlanticCongo-numerals-ogee1238-1.csv,ogee1238,arig1246,YES
Africa420-AtlanticCongo-numerals-akpe1248-1.csv,akpe1248,akpe1248,YES
Africa421-AtlanticCongo-numerals-okpa1238-1.csv,okpa1238,okpa1238,YES
Africa422-AtlanticCongo-numerals-ivbi1241-1.csv,ivbi1241,ivbi1241,YES
Africa423-AtlanticCongo-numerals-osos1238-1.csv,osos1238,osos1238,YES
Africa424-AtlanticCongo-numerals-bini1246-1.csv,bini1246,bini1246,YES
Africa425-AtlanticCongo-numerals-emai1241-1.csv,emai1241,emai1241,YES
Africa426-AtlanticCongo-numerals-esan1238-1.csv,esan1238,esan1238,YES
Africa427-AtlanticCongo-numerals-ghot1243-1.csv,ghot1243,ghot1243,YES
Africa428-AtlanticCongo-numerals-yekh1238-1.csv,yekh1238,yekh1238,YES
Africa429-AtlanticCongo-numerals-isok1239-1.csv,isok1239,isok1239,YES
Africa430-AtlanticCongo-numerals-urho1239-1.csv,urho1239,urho1239,YES
Africa431-AtlanticCongo-numerals-dege1246-1.csv,dege1246,dege1246,YES
Africa432-AtlanticCongo-numerals-enge1239-1.csv,enge1239,enge1239,YES
Africa433-AtlanticCongo-numerals-agat1236-1.csv,agat1236,agat1236,YES
Africa434-AtlanticCongo-numerals-idom1241-1.csv,idom1241,idom1241,YES
Africa435-AtlanticCongo-numerals-yala1263-1.csv,yala1263,yala1263,YES
Africa436-AtlanticCongo-numerals-alag1242-1.csv,alag1242,alag1242,YES
Africa437-AtlanticCongo-numerals-etul1245-1.csv,etul1245,etul1245,YES
Africa438-AtlanticCongo-numerals-iged1239-1.csv,iged1239,iged1239,YES
Africa439-AtlanticCongo-numerals-okoe1238-1.csv,okoe1238,okoe1238,YES
Africa440-AtlanticCongo-numerals-igut1238-1.csv,igut1238,igut1238,YES
Africa441-AtlanticCongo-numerals-gbir1241-1.csv,gbir1241,gbir1241,YES
Africa442-AtlanticCongo-numerals-kura1249-1.csv,kura1249,kura1249,YES
Africa443-AtlanticCongo-numerals-basa1282-1.csv,basa1282,basa1282,YES
Africa444-AtlanticCongo-numerals-tsis1238-1.csv,tsis1238,tsis1238,YES
Africa445-AtlanticCongo-numerals-tsik1238-1.csv,tsik1238,tsik1238,YES
Africa446-AtlanticCongo-numerals-cici1237-1.csv,cici1237,cici1237,YES
Africa447-AtlanticCongo-numerals-fung1245-1.csv,fung1245,fung1245,YES
Africa448-AtlanticCongo-numerals-pong1250-1.csv,pong1250,pong1250,YES
Africa449-AtlanticCongo-numerals-cind1241-1.csv,cind1241,cind1241,YES
Africa450-AtlanticCongo-numerals-hung1276-1.csv,hung1276,hung1276,YES
Africa451-AtlanticCongo-numerals-clel1238-1.csv,clel1238,clel1238,YES
Africa452-AtlanticCongo-numerals-kagf1238-1.csv,kagf1238,kagf1238,YES
Africa453-AtlanticCongo-numerals-huns1239-1.csv,huns1239,huns1239,YES
Africa454-AtlanticCongo-numerals-resh1242-1.csv,resh1242,resh1242,YES
Africa455-AtlanticCongo-numerals-nupe1254-1.csv,nupe1254,nupe1254,YES
Africa456-AtlanticCongo-numerals-kaka1264-1.csv,kaka1264,kaka1264,YES
Africa457-AtlanticCongo-numerals-gbar1246-1.csv,gbar1246,gbar1246,YES
Africa458-AtlanticCongo-numerals-ebir1243-1.csv,ebir1243,ebir1243,YES
Africa459-AtlanticCongo-numerals-como1258-1.csv,como1258,como1258,YES
Africa460-AtlanticCongo-numerals-tigo1236-1.csv,tigo1236,tigo1236,YES
Africa461-AtlanticCongo-numerals-hone1235-1.csv,hone1235,hone1235,YES
Africa462-AtlanticCongo-numerals-jiba1237-1.csv,jiba1237,jiba1237,YES
Africa463-AtlanticCongo-numerals-wapa1235-1.csv,wapa1235,wapa1235,YES
Africa464-AtlanticCongo-numerals-jibu1239-1.csv,jibu1239,jibu1239,YES
Africa465-AtlanticCongo-numerals-waph1238-1.csv,waph1238,waph1238,YES
Africa466-AtlanticCongo-numerals-kute1248-1.csv,kute1248,kute1248,YES
Africa467-AtlanticCongo-numerals-ukaa1243-1.csv,ukaa1243,ukaa1243,YES
Africa468-AtlanticCongo-numerals-ekpe1253-1.csv,ekpe1253,ekpe1253,YES
Africa469-AtlanticCongo-numerals-ikwe1242-1.csv,ikwe1242,ikwe1242,YES
Africa470-AtlanticCongo-numerals-izie1238-1.csv,izie1238,izie1238,YES
Africa471-AtlanticCongo-numerals-nucl1417-1.csv,nucl1417,nucl1417,YES
Africa472-AtlanticCongo-numerals-kapy1238-1.csv,kapy1238,kapy1238,YES
Africa473-AtlanticCongo-numerals-yuku1243-1.csv,yuku1243,yuku1243,YES
Africa474-AtlanticCongo-numerals-akum1238-1.csv,akum1238,akum1238,YES
Africa475-AtlanticCongo-numerals-beez1238-1.csv,beez1238,beez1238,YES
Africa476-AtlanticCongo-numerals-bete1261-1.csv,bete1261,bete1261,YES
Africa477-AtlanticCongo-numerals-lufu1237-1.csv,lufu1237,lufu1237,YES
Africa478-AtlanticCongo-numerals-eten1239-1.csv,eten1239,eten1239,YES
Africa479-AtlanticCongo-numerals-bero1242-1.csv,bero1242,bero1242,YES
Africa480-AtlanticCongo-numerals-fyam1238-1.csv,fyam1238,fyam1238,YES
Africa481-AtlanticCongo-numerals-eloy1241-1.csv,eloy1241,eloy1241,YES
Africa482-AtlanticCongo-numerals-yesk1239-1.csv,yesk1239,yesk1239,YES
Africa483-AtlanticCongo-numerals-hyam1245-1.csv,hyam1245,hyam1245,YES
Africa484-AtlanticCongo-numerals-izer1241-1.csv,izer1241,izer1241,YES
Africa485-AtlanticCongo-numerals-jjuu1238-1.csv,jjuu1238,jjuu1238,YES
Africa486-AtlanticCongo-numerals-tyap1238-1.csv,tyap1238,tyap1238,YES
Africa487-AtlanticCongo-numerals-irig1241-1.csv,irig1241,irig1241,YES
Africa488-AtlanticCongo-numerals-ayuu1242-1.csv,ayuu1242,ayuu1242,YES
Africa489-AtlanticCongo-numerals-buuu1244-1.csv,buuu1244,buuu1244,YES
Africa490-AtlanticCongo-numerals-mada1282-1.csv,mada1282,mada1282,YES
Africa491-AtlanticCongo-numerals-ninz1246-1.csv,ninz1246,ninz1246,YES
Africa492-AtlanticCongo-numerals-chee1238-1.csv,chee1238,chee1238,YES
Africa493-AtlanticCongo-numerals-eggo1239-1.csv,eggo1239,eggo1239,YES
Africa494-AtlanticCongo-numerals-liji1238-1.csv,liji1238,liji1238,YES
Africa495-AtlanticCongo-numerals-alum1246-1.csv,alum1246,alum1246,YES
Africa496-AtlanticCongo-numerals-taro1263-1.csv,taro1263,taro1263,YES
Africa497-AtlanticCongo-numerals-ikul1238-1.csv,ikul1238,ikul1238,YES
Africa498-AtlanticCongo-numerals-abee1242-1.csv,abee1242,abee1242,YES
Africa499-AtlanticCongo-numerals-adio1239-1.csv,adio1239,adio1239,YES
Africa500-AtlanticCongo-numerals-abid1235-1.csv,abid1235,abid1235,YES
Africa501-AtlanticCongo-numerals-abro1238-1.csv,abro1238,abro1238,YES
Africa502-AtlanticCongo-numerals-akan1250-1.csv,akan1250,akan1250,YES
Africa503-AtlanticCongo-numerals-ahan1243-1.csv,ahan1243,ahan1243,YES
Africa504-AtlanticCongo-numerals-jwir1241-1.csv,jwir1241,jwir1241,YES
Africa505-AtlanticCongo-numerals-nzim1238-1.csv,nzim1238,nzim1238,YES
Africa506-AtlanticCongo-numerals-anuf1239-1.csv,anuf1239,anuf1239,YES
Africa507-AtlanticCongo-numerals-anyi1245-1.csv,anyi1245,anyi1245,YES
Africa508-AtlanticCongo-numerals-baou1238-1.csv,baou1238,baou1238,YES
Africa509-AtlanticCongo-numerals-sehw1238-1.csv,sehw1238,sehw1238,YES
Africa510-AtlanticCongo-numerals-awut1241-1.csv,awut1241,awut1241,YES
Africa511-AtlanticCongo-numerals-cher1271-1.csv,cher1271,cher1271,YES
Africa512-AtlanticCongo-numerals-guaa1238-1.csv,guaa1238,guaa1238,YES
Africa513-AtlanticCongo-numerals-lart1238-1.csv,lart1238,lart1238,YES
Africa514-AtlanticCongo-numerals-chum1261-1.csv,chum1261,chum1261,YES
Africa515-AtlanticCongo-numerals-kpla1238-1.csv,kpla1238,kpla1238,YES
Africa516-AtlanticCongo-numerals-dwan1238-1.csv,dwan1238,dwan1238,YES
Africa517-AtlanticCongo-numerals-krac1238-1.csv,krac1238,krac1238,YES
Africa518-AtlanticCongo-numerals-food1238-1.csv,food1238,food1238,YES
Africa519-AtlanticCongo-numerals-giny1241-1.csv,giny1241,giny1241,YES
Africa520-AtlanticCongo-numerals-nawu1242-1.csv,nawu1242,nawu1242,YES
Africa521-AtlanticCongo-numerals-domp1238-1.csv,domp1238,domp1238,YES
Africa522-AtlanticCongo-numerals-gonj1241-1.csv,gonj1241,gonj1241,YES
Africa523-AtlanticCongo-numerals-nkon1248-1.csv,nkon1248,nkon1248,YES
Africa524-AtlanticCongo-numerals-abur1243-1.csv,abur1243,abur1243,YES
Africa525-AtlanticCongo-numerals-beti1248-1.csv,beti1248,beti1248,YES
Africa526-AtlanticCongo-numerals-atti1239-1.csv,atti1239,atti1239,YES
Africa527-AtlanticCongo-numerals-alla1248-1.csv,alla1248,alla1248,YES
Africa528-AtlanticCongo-numerals-avik1243-1.csv,avik1243,avik1243,YES
Africa529-AtlanticCongo-numerals-adan1247-1.csv,adan1247,adan1247,YES
Africa530-AtlanticCongo-numerals-gaaa1244-1.csv,gaaa1244,gaaa1244,YES
Africa531-AtlanticCongo-numerals-akeb1238-1.csv,akeb1238,akeb1238,YES
Africa532-AtlanticCongo-numerals-anim1239-1.csv,anim1239,anim1239,YES
Africa533-AtlanticCongo-numerals-igoo1238-1.csv,igoo1238,igoo1238,YES
Africa534-AtlanticCongo-numerals-tuwu1238-1.csv,tuwu1238,tuwu1238,YES
Africa535-AtlanticCongo-numerals-ikpo1238-1.csv,ikpo1238,ikpo1238,YES
Africa536-AtlanticCongo-numerals-avat1244-1.csv,avat1244,avat1244,YES
Africa537-AtlanticCongo-numerals-nyan1302-1.csv,nyan1302,nyan1302,YES
